TicketPrice,ReturnTrip,TripType,Age,Gender,TravelTime,Region
32.5,No,Full,33,Female,PM,International
92.35,No,Full,40,Female,AM,Europe
7.59,Yes,Full,29,Female,PM,Europe
68.69,No,Full,33,Female,AM,Europe
40.73,No,Full,49,Female,AM,International
100.71,No,Full,67,Male,PM,International
92.55,Yes,Half,40,Male,PM,International
61.1,Yes,Full,62,Female,PM,Europe
59.32,No,Full,28,Male,PM,International
13.41,No,Half,60,Male,AM,Europe
31.99,No,Full,64,Male,AM,International
86.33,Yes,Half,66,Male,PM,Europe
12.55,No,Full,80,Female,PM,Europe
95.53,No,Full,65,Female,PM,International
117.65,No,Half,72,Female,AM,Europe
14.09,Yes,Full,26,Female,AM,Europe
57.66,No,Half,59,Male,PM,Europe
71.59,No,Half,26,Male,AM,International
98.48,Yes,Half,26,Female,AM,Europe
22.26,No,Full,50,Female,AM,Europe
46.41,Yes,Full,68,Female,AM,Europe
101.09,No,Half,64,Male,AM,Europe
64.59,Yes,Full,59,Female,PM,Europe
23.8,No,Full,77,Female,AM,Europe
104.98,No,Half,31,Male,AM,International
112.65,No,Full,56,Male,AM,Europe
90.06,Yes,Full,35,Female,AM,Europe
116.97,No,Full,35,Female,PM,International
111.55,Yes,Full,69,Male,PM,Europe
18.96,Yes,Full,62,Female,AM,Europe
52.06,Yes,Full,75,Female,PM,Europe
73.64,No,Full,52,Female,AM,International
89.22,No,Full,69,Female,AM,Europe
66.53,Yes,Half,75,Female,AM,International
79.66,No,Half,58,Female,AM,Europe
18.43,No,Full,31,Female,PM,Europe
51.72,No,Full,23,Male,PM,Europe
5.79,No,Full,26,Male,PM,Europe
79.96,No,Full,76,Male,AM,Europe
23.91,No,Full,42,Female,PM,International
51.46,No,Half,44,Male,PM,Europe
62.34,Yes,Full,65,Female,PM,Europe
81.63,No,Half,25,Female,AM,International
92.77,No,Full,28,Male,AM,Europe
87.24,Yes,Full,34,Male,PM,International
70.3,Yes,Full,49,Female,PM,Europe
65.81,Yes,Full,78,Female,PM,International
103.54,Yes,Full,42,Male,AM,Europe
104.68,No,Half,48,Male,AM,International
12.12,Yes,Full,24,Male,PM,Europe
36.07,Yes,Full,80,Female,AM,Europe
110.99,No,Full,73,Female,AM,Europe
73.16,No,Half,78,Male,PM,International
20.49,Yes,Full,47,Female,AM,Europe
13.18,No,Half,63,Female,AM,Europe
15.86,No,Full,50,Female,PM,International
93.53,Yes,Full,55,Male,AM,Europe
30.53,No,Full,73,Female,AM,Europe
32.94,No,Full,34,Male,AM,Europe
20.02,No,Full,37,Female,PM,Europe
73.96,No,Half,62,Male,AM,Europe
64.1,No,Full,58,Male,PM,Europe
37.38,Yes,Full,32,Male,PM,International
80.68,No,Full,40,Female,AM,Europe
94.45,No,Half,59,Female,PM,Europe
117.65,No,Full,49,Male,PM,Europe
60.05,No,Full,24,Male,PM,Europe
52.49,Yes,Full,77,Male,AM,Europe
38.6,Yes,Half,47,Male,AM,International
95.23,Yes,Half,32,Male,PM,International
116.8,No,Half,43,Female,PM,International
74.05,No,Full,53,Female,PM,Europe
78.87,No,Full,76,Male,AM,International
84.25,No,Full,76,Female,AM,Europe
53.68,Yes,Half,80,Male,AM,Europe
30.34,Yes,Full,73,Female,AM,Europe
34.45,No,Full,47,Male,AM,Europe
75.98,No,Full,27,Female,PM,International
78.33,Yes,Half,69,Male,AM,Europe
58.12,Yes,Full,40,Female,PM,Europe
9.98,Yes,Full,77,Male,PM,International
105.88,No,Half,45,Male,PM,Europe
33.1,No,Full,29,Female,PM,International
71.82,No,Full,38,Male,AM,International
89.95,No,Full,72,Female,PM,International
26.2,Yes,Half,53,Female,PM,Europe
59.43,No,Full,49,Male,PM,Europe
5.15,No,Half,62,Female,AM,Europe
10.46,Yes,Full,21,Male,AM,Europe
33.81,Yes,Half,27,Male,AM,International
80.75,No,Full,18,Male,AM,Europe
106.97,No,Full,19,Male,PM,International
53.82,No,Full,38,Male,AM,International
7.88,Yes,Full,71,Male,PM,Europe
38.66,Yes,Full,33,Male,PM,Europe
115.06,No,Full,32,Male,AM,Europe
17.79,No,Full,36,Male,PM,International
91.91,No,Full,32,Male,AM,International
90.94,No,Half,43,Male,PM,International
72.84,No,Full,34,Female,AM,Europe
112.05,No,Half,26,Male,AM,Europe
78.85,Yes,Half,70,Female,PM,Europe
116.15,No,Full,29,Female,AM,International
100.01,Yes,Full,24,Male,AM,International
96.32,Yes,Full,37,Male,AM,Europe
114.37,No,Half,74,Male,PM,Europe
75.96,No,Full,34,Male,AM,International
42.07,No,Half,26,Female,PM,International
16.92,Yes,Full,64,Female,AM,International
84.84,Yes,Full,53,Male,AM,Europe
65.18,Yes,Full,24,Female,PM,Europe
49.33,Yes,Full,65,Female,AM,Europe
114.22,No,Half,63,Female,AM,Europe
109.93,No,Half,54,Female,PM,Europe
48.46,No,Full,32,Female,AM,Europe
113.73,Yes,Full,26,Female,AM,Europe
54.68,No,Full,68,Male,PM,Europe
28.71,Yes,Full,34,Female,PM,Europe
76.37,No,Full,18,Female,AM,International
15.84,Yes,Full,70,Female,AM,Europe
22.56,No,Full,33,Male,PM,Europe
98.64,Yes,Full,26,Female,PM,Europe
99.2,No,Full,70,Male,PM,Europe
32.67,No,Full,39,Male,AM,Europe
90.89,Yes,Full,71,Female,AM,Europe
116.96,No,Full,51,Male,PM,Europe
115.15,No,Full,71,Female,PM,Europe
56.12,No,Full,49,Female,AM,Europe
104.35,No,Full,72,Male,PM,Europe
69.07,No,Half,63,Female,AM,Europe
69.95,No,Full,68,Female,AM,Europe
32.52,Yes,Full,37,Male,PM,Europe
49.18,No,Full,76,Male,PM,Europe
29.71,Yes,Half,67,Female,PM,Europe
90.38,No,Full,65,Female,AM,International
78.67,No,Full,25,Male,AM,Europe
97.51,No,Full,69,Female,AM,Europe
76.29,No,Full,45,Male,PM,International
36.88,Yes,Full,56,Female,AM,International
114.54,No,Half,31,Male,PM,International
79.83,No,Full,41,Female,AM,Europe
59.78,No,Full,27,Female,PM,International
94.42,Yes,Full,59,Male,AM,International
34.28,Yes,Half,33,Male,PM,Europe
98.25,No,Full,29,Female,PM,Europe
43.9,No,Full,64,Female,PM,Europe
13.59,No,Half,28,Male,PM,International
95.03,Yes,Half,44,Male,PM,Europe
26.96,Yes,Full,67,Female,AM,International
79.09,No,Half,30,Male,PM,Europe
36.03,No,Half,68,Female,PM,International
83.83,No,Full,25,Female,PM,International
19.5,Yes,Full,71,Female,AM,Europe
76.75,Yes,Half,51,Female,AM,Europe
27.08,No,Full,67,Female,AM,Europe
62.89,No,Half,27,Female,PM,International
105.36,Yes,Half,47,Male,AM,Europe
59.67,Yes,Full,37,Male,AM,Europe
93.79,No,Half,80,Female,PM,Europe
21.84,No,Full,57,Female,PM,Europe
80.57,Yes,Half,47,Female,AM,International
22.48,No,Half,61,Male,PM,International
93.39,Yes,Half,44,Male,PM,Europe
87.12,No,Full,66,Male,PM,International
51.28,No,Half,40,Female,PM,Europe
59.05,Yes,Full,73,Male,AM,Europe
24.37,No,Full,61,Female,PM,International
78.08,No,Full,66,Female,PM,Europe
109.96,Yes,Full,76,Female,PM,International
69.45,No,Full,36,Female,AM,Europe
41.24,Yes,Full,74,Male,AM,International
52.09,No,Full,79,Female,AM,International
30.1,No,Half,52,Female,AM,International
55.8,Yes,Full,61,Female,AM,International
61.94,No,Full,40,Male,AM,Europe
113.19,No,Full,80,Male,PM,International
54.44,No,Full,48,Male,AM,Europe
104.16,Yes,Full,39,Female,AM,International
24.19,No,Full,36,Female,PM,Europe
67.69,No,Full,45,Male,PM,Europe
72.94,No,Half,21,Male,AM,Europe
73.28,No,Half,42,Female,AM,Europe
62.75,No,Full,38,Male,AM,Europe
93.22,Yes,Full,66,Male,AM,International
24.88,No,Half,53,Female,PM,Europe
12.83,Yes,Full,47,Female,PM,Europe
21.41,No,Half,29,Female,AM,International
69.77,No,Half,79,Male,AM,International
33.72,Yes,Full,39,Female,AM,Europe
89.93,No,Full,71,Male,PM,International
12.23,No,Full,69,Male,PM,International
109.53,Yes,Full,60,Female,PM,Europe
114.45,No,Half,43,Male,AM,Europe
95.35,Yes,Half,30,Female,PM,Europe
105.96,Yes,Half,68,Female,PM,Europe
48.51,Yes,Half,30,Male,PM,International
23.35,Yes,Half,80,Male,PM,Europe
27.99,No,Full,44,Female,AM,International
62.65,No,Full,66,Female,PM,Europe
81.06,No,Full,27,Male,PM,Europe
70.41,No,Full,64,Male,PM,Europe
17.07,No,Full,75,Female,PM,Europe
88.63,Yes,Half,69,Male,PM,Europe
95.73,No,Full,22,Female,PM,Europe
8.4,No,Full,18,Female,PM,International
57.77,No,Full,58,Male,AM,Europe
55.35,No,Full,68,Female,PM,Europe
12.73,No,Full,33,Female,PM,Europe
25.33,Yes,Full,53,Male,AM,Europe
98.72,No,Full,25,Male,PM,International
72.23,No,Full,76,Male,AM,Europe
30.17,Yes,Full,63,Female,PM,Europe
57.72,Yes,Full,47,Male,PM,Europe
103.28,Yes,Full,43,Male,AM,Europe
16.76,No,Full,66,Female,PM,Europe
114.88,Yes,Half,51,Male,AM,International
21.26,No,Half,64,Other,PM,International
38.44,No,Full,40,Female,AM,International
25.87,Yes,Full,33,Male,PM,Europe
59.0,No,Full,45,Female,PM,Europe
40.71,Yes,Full,22,Female,PM,Europe
118.68,No,Full,69,Male,PM,International
6.77,No,Full,51,Female,PM,Europe
41.98,Yes,Half,34,Male,PM,International
73.39,Yes,Half,27,Female,PM,Europe
44.1,No,Full,29,Female,PM,Europe
57.41,No,Full,19,Other,PM,Europe
53.9,Yes,Half,55,Male,PM,Europe
14.92,No,Full,49,Female,AM,International
79.64,Yes,Full,73,Male,PM,Europe
100.91,Yes,Full,32,Female,AM,International
65.7,Yes,Full,33,Female,PM,International
22.2,Yes,Full,52,Female,PM,Europe
60.35,Yes,Half,80,Male,PM,Europe
6.62,No,Full,20,Male,PM,Europe
109.36,No,Half,20,Female,AM,Europe
32.67,Yes,Full,53,Male,AM,International
108.77,Yes,Full,51,Female,AM,Europe
72.17,Yes,Full,47,Female,AM,International
118.08,No,Full,43,Male,AM,International
102.67,No,Half,25,Other,PM,International
6.28,No,Full,51,Male,AM,Europe
6.74,No,Full,27,Male,AM,Europe
90.5,Yes,Full,75,Male,AM,Europe
64.43,No,Half,73,Female,PM,Europe
91.87,No,Full,31,Male,AM,Europe
72.81,No,Full,31,Male,PM,International
31.71,Yes,Half,34,Female,PM,International
95.46,Yes,Full,55,Female,AM,Europe
8.57,Yes,Half,61,Female,AM,Europe
97.75,Yes,Full,44,Male,AM,International
81.48,Yes,Full,79,Female,AM,Europe
82.43,Yes,Full,68,Female,AM,Europe
10.04,No,Half,66,Female,AM,Europe
29.12,No,Full,24,Male,PM,Europe
61.23,No,Full,37,Male,AM,International
55.84,No,Full,25,Female,PM,Europe
8.04,Yes,Full,61,Female,PM,Europe
43.62,No,Full,36,Female,PM,Europe
116.26,No,Full,31,Female,PM,International
40.25,No,Half,31,Male,PM,Europe
77.77,No,Full,18,Male,PM,Europe
83.39,No,Full,36,Male,PM,International
76.72,No,Half,32,Female,AM,International
38.32,Yes,Full,51,Female,AM,International
70.74,No,Full,63,Male,PM,Europe
85.97,No,Full,29,Other,PM,International
49.08,No,Full,26,Female,AM,Europe
37.23,No,Full,32,Male,AM,International
36.62,Yes,Full,31,Other,PM,Europe
110.58,No,Full,58,Female,AM,Europe
79.11,No,Half,26,Female,AM,Europe
91.53,Yes,Full,72,Male,PM,International
70.3,Yes,Full,61,Male,PM,Europe
77.5,No,Full,47,Female,AM,International
36.8,Yes,Full,48,Male,PM,International
107.68,Yes,Full,45,Female,AM,Europe
62.64,No,Full,61,Female,PM,Europe
97.62,Yes,Half,18,Female,PM,International
64.57,No,Full,61,Female,AM,Europe
18.38,Yes,Half,68,Female,PM,International
17.86,Yes,Half,40,Male,AM,International
58.37,No,Full,53,Female,AM,International
54.44,No,Full,64,Female,PM,International
110.03,No,Full,33,Male,PM,Europe
20.15,Yes,Full,30,Male,AM,Europe
83.95,Yes,Full,41,Female,PM,Europe
110.59,Yes,Full,76,Female,PM,International
52.27,Yes,Full,37,Female,AM,International
106.77,No,Full,21,Male,AM,Europe
21.6,No,Full,21,Male,AM,International
17.11,No,Half,48,Male,AM,Europe
31.84,No,Full,21,Male,AM,Europe
64.94,No,Full,44,Female,PM,Europe
79.34,No,Half,18,Other,AM,International
93.69,No,Full,79,Other,PM,Europe
93.15,Yes,Half,63,Male,PM,International
17.87,Yes,Full,19,Male,PM,Europe
105.51,Yes,Half,45,Male,AM,Europe
17.92,Yes,Full,24,Female,PM,Europe
108.25,No,Full,23,Male,PM,Europe
115.13,No,Half,74,Female,PM,Europe
72.17,Yes,Full,42,Male,AM,International
84.8,No,Half,52,Female,AM,Europe
47.52,No,Full,41,Male,AM,Europe
68.33,Yes,Full,64,Female,PM,International
100.69,No,Full,80,Male,AM,Europe
23.34,No,Full,25,Male,PM,Europe
62.7,Yes,Half,43,Male,PM,Europe
52.06,No,Full,79,Male,PM,International
104.63,No,Half,40,Female,PM,Europe
20.06,No,Half,62,Male,PM,Europe
107.55,No,Full,57,Male,PM,Europe
33.78,Yes,Half,22,Male,PM,Europe
74.66,Yes,Half,27,Female,AM,Europe
48.69,Yes,Full,40,Female,AM,Europe
112.27,No,Full,53,Female,AM,Europe
27.72,No,Full,52,Male,AM,Europe
62.79,Yes,Full,23,Male,AM,Europe
31.25,No,Half,56,Female,PM,Europe
97.14,Yes,Full,53,Male,AM,Europe
36.17,Yes,Full,69,Female,PM,Europe
114.65,No,Half,41,Other,PM,Europe
111.31,Yes,Full,77,Other,AM,Europe
59.65,Yes,Full,19,Male,AM,Europe
6.49,Yes,Full,79,Male,PM,Europe
116.02,Yes,Full,75,Female,PM,International
83.89,No,Full,70,Male,PM,Europe
61.58,Yes,Full,79,Male,PM,Europe
74.47,Yes,Full,54,Male,AM,Europe
17.76,No,Full,79,Male,PM,Europe
23.12,No,Full,80,Female,PM,International
78.47,Yes,Full,28,Male,PM,Europe
10.63,Yes,Full,26,Male,PM,International
85.76,No,Half,77,Female,AM,International
110.77,No,Half,73,Male,PM,Europe
86.53,No,Full,24,Female,AM,Europe
69.47,No,Half,78,Female,AM,Europe
96.33,Yes,Full,49,Female,PM,Europe
91.07,Yes,Full,68,Male,PM,International
72.93,Yes,Full,61,Female,AM,Europe
27.66,No,Full,51,Male,PM,Europe
5.9,No,Full,56,Female,PM,International
57.59,No,Full,77,Female,PM,International
32.72,No,Half,52,Female,PM,Europe
31.12,Yes,Full,31,Female,PM,Europe
63.27,Yes,Full,53,Female,AM,Europe
48.17,No,Half,67,Female,PM,Europe
62.97,Yes,Full,42,Male,PM,International
35.97,Yes,Full,39,Male,AM,International
75.16,No,Full,62,Female,AM,Europe
76.53,No,Half,19,Female,PM,Europe
29.03,Yes,Half,68,Male,AM,Europe
70.26,Yes,Full,41,Other,PM,International
56.2,Yes,Half,77,Female,PM,Europe
116.48,No,Full,38,Female,AM,Europe
88.01,Yes,Half,36,Male,PM,Europe
25.92,No,Full,72,Male,PM,Europe
106.43,No,Half,73,Female,AM,International
59.86,Yes,Full,43,Female,AM,International
102.39,No,Full,23,Male,AM,Europe
100.55,Yes,Half,33,Female,AM,International
7.0,Yes,Half,41,Female,PM,Europe
31.87,No,Full,44,Male,AM,International
109.78,No,Half,76,Male,AM,Europe
93.52,No,Full,66,Female,AM,Europe
20.56,Yes,Half,62,Female,AM,Europe
29.41,No,Full,57,Female,PM,Europe
76.14,No,Full,30,Female,AM,Europe
37.05,No,Full,28,Male,PM,Europe
28.49,No,Full,65,Female,PM,Europe
118.09,No,Full,44,Male,PM,Europe
57.74,No,Half,78,Female,AM,International
64.73,No,Half,41,Female,AM,Europe
80.01,No,Full,23,Female,PM,Europe
13.71,Yes,Full,35,Female,PM,Europe
50.6,Yes,Full,42,Male,AM,International
109.12,No,Full,29,Female,PM,Europe
113.47,Yes,Half,67,Male,AM,Europe
61.96,No,Full,26,Other,PM,International
107.6,Yes,Half,36,Male,PM,Europe
62.39,No,Full,46,Male,PM,International
118.35,No,Full,42,Male,PM,Europe
95.53,Yes,Full,26,Male,AM,International
100.49,Yes,Full,79,Female,AM,Europe
26.44,Yes,Full,24,Male,AM,Europe
5.52,No,Full,79,Female,AM,Europe
63.07,No,Full,25,Female,AM,Europe
118.02,No,Full,52,Female,AM,Europe
116.23,Yes,Full,20,Female,PM,Europe
75.63,Yes,Full,41,Male,AM,Europe
26.24,No,Full,39,Male,PM,Europe
6.03,Yes,Full,22,Male,PM,International
62.1,No,Half,80,Other,PM,Europe
39.72,No,Full,30,Female,PM,Europe
43.73,Yes,Full,76,Female,AM,International
100.83,Yes,Half,29,Male,AM,Europe
15.27,No,Half,73,Male,PM,Europe
15.43,No,Full,79,Male,PM,Europe
55.9,Yes,Full,33,Male,PM,Europe
52.55,No,Full,41,Female,PM,Europe
12.35,No,Half,67,Female,AM,International
67.73,Yes,Full,47,Male,AM,Europe
54.68,Yes,Full,33,Female,AM,Europe
119.2,No,Full,23,Other,AM,Europe
12.6,No,Full,68,Female,AM,Europe
18.5,Yes,Half,22,Female,PM,International
23.22,Yes,Full,74,Male,AM,International
42.36,No,Full,68,Female,PM,Europe
81.42,No,Full,52,Female,PM,Europe
116.15,Yes,Full,76,Female,AM,Europe
109.38,Yes,Full,73,Male,AM,Europe
55.84,Yes,Full,43,Female,PM,International
13.16,No,Full,45,Male,PM,Europe
79.17,Yes,Half,36,Male,AM,International
53.03,No,Full,79,Male,PM,International
7.68,No,Full,50,Female,AM,Europe
99.0,No,Full,44,Female,PM,Europe
65.86,No,Full,69,Male,AM,Europe
55.36,Yes,Half,69,Female,AM,Europe
88.22,No,Full,18,Male,PM,International
103.69,No,Full,23,Male,PM,International
112.21,No,Full,36,Female,AM,Europe
43.14,No,Full,59,Female,AM,Europe
26.14,Yes,Full,67,Female,AM,Europe
42.99,No,Full,79,Male,PM,Europe
117.28,No,Full,73,Female,PM,Europe
16.33,Yes,Full,49,Female,AM,Europe
114.28,Yes,Full,38,Female,PM,International
76.12,No,Full,49,Female,PM,International
6.11,Yes,Full,37,Male,PM,International
103.8,Yes,Full,77,Female,AM,Europe
83.34,Yes,Full,29,Female,PM,Europe
21.63,No,Full,70,Female,PM,Europe
44.26,No,Full,74,Male,PM,Europe
105.38,No,Full,31,Male,PM,International
88.79,No,Half,34,Male,AM,International
41.65,No,Full,56,Male,AM,Europe
96.33,No,Full,79,Female,PM,Europe
34.3,No,Half,39,Female,PM,International
68.18,Yes,Half,53,Female,AM,Europe
112.36,No,Half,48,Female,PM,Europe
55.17,Yes,Full,69,Female,AM,International
68.97,Yes,Full,73,Female,AM,International
94.26,Yes,Full,77,Female,PM,Europe
28.43,Yes,Half,46,Male,AM,Europe
56.64,Yes,Full,51,Male,PM,International
110.81,Yes,Full,52,Other,AM,International
79.96,No,Full,37,Female,PM,Europe
85.66,Yes,Half,49,Female,AM,Europe
115.66,No,Full,59,Male,PM,International
72.72,Yes,Full,80,Female,PM,International
105.11,No,Half,54,Male,AM,Europe
119.13,Yes,Half,70,Male,AM,Europe
82.77,Yes,Full,48,Female,AM,International
83.75,No,Half,36,Male,AM,International
25.82,No,Full,70,Female,PM,Europe
58.25,No,Full,71,Male,PM,Europe
89.85,No,Full,55,Female,AM,International
44.4,Yes,Half,37,Female,PM,Europe
18.44,Yes,Full,43,Female,AM,Europe
7.41,No,Full,71,Male,PM,Europe
81.9,Yes,Half,74,Male,PM,Europe
8.83,No,Full,69,Male,AM,Europe
61.15,No,Full,55,Male,AM,Europe
106.51,No,Half,56,Male,AM,Europe
99.76,No,Full,25,Female,PM,Europe
87.73,Yes,Full,42,Female,PM,Europe
103.87,No,Full,73,Male,PM,Europe
91.07,Yes,Full,71,Male,PM,International
7.09,No,Full,40,Male,PM,International
59.19,Yes,Half,37,Male,AM,Europe
6.69,No,Full,72,Male,PM,Europe
68.83,No,Half,74,Male,AM,International
32.16,Yes,Full,24,Male,AM,Europe
55.73,Yes,Full,28,Female,PM,International
28.46,No,Half,72,Male,AM,International
99.22,No,Full,44,Male,PM,Europe
26.2,Yes,Half,69,Male,AM,Europe
42.53,Yes,Full,79,Male,PM,Europe
6.75,No,Full,64,Female,PM,Europe
40.6,No,Full,35,Female,AM,Europe
8.02,No,Half,46,Male,AM,International
56.75,No,Full,54,Female,PM,Europe
8.1,No,Half,57,Female,PM,Europe
49.64,Yes,Full,23,Female,AM,Europe
74.75,No,Full,24,Male,AM,Europe
109.65,No,Full,18,Female,AM,Europe
68.67,No,Half,26,Female,AM,International
64.24,No,Full,80,Male,PM,Europe
10.43,Yes,Full,46,Male,PM,International
48.04,No,Half,33,Male,PM,Europe
50.26,No,Full,40,Female,PM,Europe
42.22,No,Full,40,Female,PM,Europe
107.26,No,Full,55,Other,PM,Europe
50.51,Yes,Full,51,Male,PM,Europe
29.26,No,Half,20,Female,PM,International
95.28,No,Full,60,Female,PM,International
98.44,Yes,Full,25,Female,AM,Europe
44.72,No,Full,43,Male,PM,Europe
99.46,No,Half,36,Female,AM,International
86.15,Yes,Full,47,Male,PM,International
17.65,No,Half,68,Male,AM,Europe
47.34,Yes,Half,45,Female,AM,Europe
102.99,No,Half,60,Male,AM,Europe
47.89,No,Half,20,Female,AM,Europe
104.48,Yes,Half,20,Male,AM,International
56.23,Yes,Full,60,Female,AM,International
69.93,No,Half,21,Female,AM,International
49.78,No,Full,20,Male,PM,Europe
75.54,Yes,Full,46,Female,PM,Europe
65.26,Yes,Full,35,Male,AM,Europe
101.89,No,Full,45,Male,PM,Europe
116.25,Yes,Full,55,Male,AM,Europe
38.26,Yes,Full,24,Female,AM,Europe
22.74,No,Full,21,Male,AM,Europe
42.67,No,Full,25,Female,PM,Europe
86.93,No,Full,69,Male,PM,Europe
29.24,No,Full,28,Female,PM,Europe
42.02,Yes,Full,35,Male,AM,Europe
112.52,No,Half,62,Female,AM,Europe
91.64,No,Full,51,Other,AM,Europe
114.66,Yes,Half,45,Female,PM,Europe
14.97,Yes,Full,27,Other,AM,Europe
61.05,No,Half,62,Male,AM,Europe
109.03,No,Full,68,Male,PM,Europe
55.54,No,Half,27,Male,AM,Europe
84.27,No,Full,80,Male,PM,Europe
24.58,No,Half,78,Female,PM,International
33.38,No,Full,66,Male,AM,Europe
53.7,Yes,Full,66,Female,PM,Europe
41.09,No,Half,45,Female,PM,Europe
79.05,Yes,Full,62,Male,AM,International
100.04,No,Full,62,Male,AM,Europe
46.18,No,Half,68,Male,PM,Europe
92.77,No,Full,78,Male,AM,Europe
37.22,No,Half,39,Female,AM,International
51.35,No,Half,38,Male,PM,International
9.09,Yes,Full,35,Male,PM,International
21.63,Yes,Half,74,Female,PM,Europe
17.93,No,Full,29,Male,PM,Europe
71.35,Yes,Full,74,Male,AM,Europe
77.18,No,Full,21,Male,AM,Europe
11.37,Yes,Full,67,Female,AM,Europe
69.24,No,Full,57,Female,PM,Europe
91.61,No,Full,38,Female,PM,International
62.97,Yes,Full,27,Male,PM,Europe
58.09,No,Full,74,Male,AM,International
77.94,No,Full,37,Female,PM,International
48.99,Yes,Full,22,Female,AM,International
74.87,Yes,Full,69,Male,AM,Europe
111.33,Yes,Full,71,Male,AM,International
103.31,Yes,Full,76,Female,PM,Europe
89.84,Yes,Full,40,Male,AM,International
105.46,No,Full,34,Male,PM,Europe
39.47,Yes,Full,43,Female,AM,Europe
91.3,Yes,Half,51,Male,AM,Europe
38.53,No,Full,25,Female,AM,Europe
64.38,No,Full,49,Female,PM,Europe
61.1,No,Full,53,Male,AM,Europe
10.46,Yes,Full,35,Female,AM,Europe
70.59,No,Full,76,Other,PM,Europe
63.06,Yes,Full,22,Female,AM,Europe
64.7,Yes,Full,25,Male,PM,International
8.66,No,Full,61,Male,PM,International
48.03,No,Full,59,Female,AM,International
53.66,Yes,Full,33,Male,PM,International
89.68,Yes,Half,24,Female,PM,Europe
89.46,Yes,Full,42,Male,AM,International
48.89,No,Half,68,Male,PM,International
51.42,No,Half,21,Female,AM,Europe
86.74,Yes,Full,31,Female,PM,International
53.25,No,Full,49,Male,AM,International
74.76,Yes,Full,22,Female,PM,Europe
35.75,No,Full,42,Male,AM,International
11.19,No,Full,50,Male,PM,Europe
84.84,Yes,Half,53,Male,AM,International
81.91,No,Full,69,Female,AM,Europe
14.59,No,Full,74,Female,PM,Europe
7.81,No,Half,36,Male,AM,Europe
5.28,Yes,Full,57,Female,PM,Europe
19.94,Yes,Full,23,Male,AM,Europe
29.37,Yes,Full,71,Female,PM,International
103.56,No,Full,37,Female,PM,Europe
54.83,No,Half,27,Male,AM,International
80.0,No,Full,37,Male,PM,Europe
116.52,No,Half,73,Female,PM,Europe
55.83,No,Full,23,Female,PM,Europe
96.88,No,Full,48,Female,AM,International
49.4,Yes,Full,50,Male,AM,Europe
90.27,No,Full,27,Male,PM,Europe
35.37,Yes,Full,78,Male,PM,International
107.1,No,Full,30,Female,AM,Europe
11.0,Yes,Half,26,Male,PM,Europe
57.02,No,Half,30,Female,AM,Europe
118.69,No,Half,58,Female,PM,Europe
21.53,No,Full,18,Male,AM,Europe
16.65,Yes,Half,29,Male,AM,Europe
43.17,No,Full,27,Male,PM,Europe
20.65,Yes,Half,64,Other,AM,International
82.94,No,Half,40,Other,AM,Europe
75.66,No,Full,25,Female,PM,International
65.51,No,Full,52,Female,PM,Europe
116.58,Yes,Half,79,Male,PM,International
41.34,Yes,Full,78,Female,AM,Europe
56.06,Yes,Full,57,Other,PM,Europe
58.28,Yes,Full,20,Female,PM,Europe
86.08,No,Half,44,Male,AM,Europe
31.15,No,Full,74,Female,PM,International
91.89,Yes,Half,34,Male,PM,Europe
